,Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Mins,Gls,Ast,G+A,xG,PrgC,PrgP,PrgR,Shots,Shts on Target,TklW,Blocks,Int,Succ Takeons,Recov,Aerial Duels,Pass CmpRate,LongPass CmpRate,KeyPasses,PassPA,FinalThird Passes,CrsPA
5698,2023,Villarreal,La Liga,Manu Trigueros,ESP,MF,30.0,828,0,1,1,0.4,12.0,76.0,22.0,8,2,14,9.0,5,2.0,33.0,6.0,89.0,71.4,10.0,12.0,69.0,1.0
5699,2023,Werder Bremen,Bundesliga,Felix Agu,GER,"DF,FW",22.0,49,0,0,0,0.0,0.0,2.0,2.0,1,0,0,1.0,0,0.0,3.0,1.0,64.0,33.3,1.0,1.0,1.0,0.0
5700,2023,Werder Bremen,Bundesliga,Leonardo Bittencourt,GER,"MF,DF",28.0,1629,3,2,5,1.4,51.0,74.0,93.0,25,9,28,13.0,10,26.0,115.0,11.0,73.1,36.6,15.0,26.0,44.0,5.0
5701,2023,Werder Bremen,Bundesliga,Lee Buchanan,ENG,"DF,FW",21.0,472,1,0,1,0.3,10.0,21.0,20.0,5,1,10,5.0,12,0.0,42.0,8.0,67.0,42.6,5.0,5.0,16.0,2.0
5702,2023,Werder Bremen,Bundesliga,Oliver Burke,SCO,"FW,MF",25.0,268,2,0,2,1.0,11.0,7.0,36.0,8,5,0,2.0,0,2.0,7.0,6.0,65.4,25.0,4.0,3.0,4.0,0.0
5703,2023,Werder Bremen,Bundesliga,Fabio Chiarodia,ITA,DF,17.0,66,0,0,0,0.0,0.0,4.0,0.0,0,0,0,1.0,2,0.0,1.0,1.0,68.2,80.0,0.0,0.0,3.0,0.0
5704,2023,Werder Bremen,Bundesliga,Eren Dinkçi,GER,"FW,MF",20.0,231,0,0,0,0.4,5.0,6.0,24.0,6,0,5,2.0,0,4.0,7.0,5.0,64.9,57.1,6.0,2.0,1.0,0.0
5705,2023,Werder Bremen,Bundesliga,Marvin Ducksch,GER,FW,28.0,2852,12,6,18,11.3,31.0,58.0,215.0,94,43,3,13.0,9,15.0,98.0,25.0,61.0,40.9,52.0,21.0,42.0,6.0
5706,2023,Werder Bremen,Bundesliga,Marco Friedl,AUT,DF,24.0,2594,0,0,0,0.5,14.0,115.0,11.0,6,1,46,46.0,58,10.0,247.0,46.0,81.3,61.3,8.0,18.0,114.0,6.0
5707,2023,Werder Bremen,Bundesliga,Niclas Füllkrug,GER,FW,29.0,2477,16,5,21,12.8,41.0,90.0,200.0,74,32,4,13.0,1,31.0,84.0,153.0,62.5,64.8,34.0,27.0,48.0,1.0
5708,2023,Werder Bremen,Bundesliga,Christian Groß,GER,MF,33.0,1886,1,1,2,0.2,22.0,67.0,17.0,5,1,25,20.0,23,15.0,155.0,26.0,80.8,69.5,5.0,10.0,63.0,3.0
5709,2023,Werder Bremen,Bundesliga,Ilia Gruev,BUL,MF,22.0,1584,0,0,0,0.3,26.0,61.0,12.0,6,1,27,23.0,22,5.0,117.0,16.0,86.3,66.7,8.0,9.0,53.0,2.0
5710,2023,Werder Bremen,Bundesliga,Anthony Jung,GER,"DF,FW",30.0,2617,2,5,7,1.3,28.0,73.0,109.0,17,6,27,30.0,22,13.0,174.0,37.0,76.3,44.0,22.0,18.0,56.0,8.0
5711,2023,Werder Bremen,Bundesliga,Jean-Manuel Mbom,GER,MF,22.0,6,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,66.7,100.0,0.0,0.0,2.0,0.0
5712,2023,Werder Bremen,Bundesliga,Jiří Pavlenka,CZE,GK,30.0,2908,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,3,0.0,50.0,8.0,70.7,49.3,0.0,1.0,20.0,0.0
5713,2023,Werder Bremen,Bundesliga,Maximilian Philipp,GER,"FW,MF",28.0,442,1,0,1,2.0,3.0,6.0,24.0,11,3,5,7.0,3,5.0,16.0,7.0,79.0,100.0,4.0,1.0,5.0,0.0
5714,2023,Werder Bremen,Bundesliga,Amos Pieper,GER,DF,24.0,1957,2,1,3,0.7,14.0,84.0,4.0,11,4,28,23.0,30,1.0,131.0,68.0,78.2,56.7,5.0,12.0,64.0,5.0
5715,2023,Werder Bremen,Bundesliga,Nicolai Rapp,GER,"MF,DF",25.0,71,0,0,0,0.1,1.0,5.0,0.0,1,0,1,0.0,0,0.0,6.0,1.0,79.7,72.7,0.0,1.0,3.0,0.0
5716,2023,Werder Bremen,Bundesliga,Dikeni-Rafid Salifou,TOG,MF,19.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5717,2023,Werder Bremen,Bundesliga,Romano Schmid,AUT,"MF,FW",22.0,1520,1,3,4,1.5,34.0,75.0,84.0,18,3,15,21.0,7,16.0,97.0,18.0,74.8,62.0,22.0,19.0,59.0,2.0
5718,2023,Werder Bremen,Bundesliga,Niklas Schmidt,GER,MF,24.0,1087,3,0,3,1.6,26.0,64.0,49.0,21,9,10,10.0,5,33.0,101.0,13.0,74.2,65.6,16.0,25.0,64.0,5.0
5719,2023,Werder Bremen,Bundesliga,Jens Stage,DEN,MF,25.0,1855,3,3,6,3.1,19.0,61.0,55.0,19,7,17,34.0,16,9.0,95.0,52.0,66.2,37.3,16.0,20.0,34.0,3.0
5720,2023,Werder Bremen,Bundesliga,Niklas Stark,GER,DF,27.0,2077,0,0,0,0.2,9.0,65.0,3.0,3,1,36,24.0,37,2.0,113.0,45.0,82.6,63.3,4.0,5.0,57.0,1.0
5721,2023,Werder Bremen,Bundesliga,Miloš Veljković,SRB,DF,26.0,2266,1,2,3,0.5,5.0,81.0,3.0,4,2,19,32.0,33,3.0,131.0,58.0,81.1,62.0,7.0,2.0,76.0,0.0
5722,2023,Werder Bremen,Bundesliga,Mitchell Weiser,GER,"DF,FW",28.0,2516,2,9,11,2.6,62.0,120.0,169.0,28,8,43,50.0,28,43.0,196.0,25.0,71.6,49.4,40.0,48.0,91.0,17.0
5723,2023,Werder Bremen,Bundesliga,Michael Zetterer,GER,GK,27.0,152,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1.0,1.0,70.5,56.1,0.0,0.0,2.0,0.0
5724,2023,West Ham,Premier League,Nayef Aguerd,MAR,DF,26.0,1595,2,0,2,2.2,2.0,25.0,4.0,12,2,18,26.0,18,4.0,105.0,32.0,78.5,48.5,6.0,4.0,37.0,0.0
5725,2023,West Ham,Premier League,Michail Antonio,JAM,FW,32.0,1829,5,3,8,6.6,49.0,27.0,120.0,39,13,7,13.0,5,27.0,43.0,50.0,53.4,38.7,15.0,8.0,12.0,2.0
5726,2023,West Ham,Premier League,Alphonse Areola,FRA,GK,29.0,309,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1.0,0.0,72.8,44.2,0.0,0.0,0.0,0.0
5727,2023,West Ham,Premier League,Saïd Benrahma,ALG,"FW,MF",26.0,2069,6,3,9,7.0,109.0,82.0,237.0,69,23,15,23.0,9,51.0,113.0,5.0,75.0,41.0,48.0,23.0,32.0,12.0
5728,2023,West Ham,Premier League,Jarrod Bowen,ENG,"FW,MF",25.0,3233,6,5,11,8.9,101.0,72.0,213.0,73,21,16,47.0,36,36.0,152.0,34.0,62.7,31.7,48.0,24.0,39.0,9.0
5729,2023,West Ham,Premier League,Maxwel Cornet,CIV,FW,25.0,245,0,0,0,1.3,9.0,5.0,26.0,9,2,3,6.0,2,2.0,15.0,6.0,74.2,100.0,1.0,1.0,3.0,1.0
5730,2023,West Ham,Premier League,Vladimír Coufal,CZE,DF,29.0,2136,0,1,1,0.3,53.0,82.0,109.0,6,0,31,24.0,38,3.0,150.0,40.0,62.2,36.7,26.0,19.0,68.0,14.0
5731,2023,West Ham,Premier League,Conor Coventry,IRL,"MF,FW",22.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5732,2023,West Ham,Premier League,Aaron Cresswell,ENG,DF,32.0,2235,0,1,1,0.3,35.0,145.0,82.0,9,1,11,21.0,27,2.0,120.0,28.0,77.8,48.5,40.0,28.0,91.0,15.0
5733,2023,West Ham,Premier League,Craig Dawson,ENG,DF,32.0,720,0,0,0,0.5,0.0,18.0,1.0,6,1,7,9.0,6,0.0,45.0,14.0,79.0,60.8,1.0,0.0,25.0,0.0
5734,2023,West Ham,Premier League,Flynn Downes,ENG,MF,23.0,762,0,0,0,0.4,3.0,22.0,11.0,4,1,9,15.0,7,1.0,44.0,9.0,87.3,71.4,2.0,1.0,25.0,0.0
5735,2023,West Ham,Premier League,Łukasz Fabiański,POL,GK,37.0,3111,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,17.0,15.0,64.3,43.9,0.0,0.0,12.0,0.0
5736,2023,West Ham,Premier League,Pablo Fornals,ESP,"FW,MF",26.0,1503,3,1,4,2.2,33.0,89.0,101.0,27,7,15,16.0,14,12.0,130.0,11.0,72.2,49.2,20.0,12.0,60.0,4.0
5737,2023,West Ham,Premier League,Danny Ings,ENG,FW,30.0,775,2,2,4,3.0,9.0,12.0,44.0,15,4,8,8.0,3,5.0,27.0,9.0,62.2,38.5,6.0,2.0,11.0,0.0
5738,2023,West Ham,Premier League,Ben Johnson,ENG,DF,22.0,866,0,0,0,0.1,15.0,37.0,22.0,2,1,14,12.0,9,8.0,67.0,16.0,73.8,41.2,3.0,10.0,27.0,5.0
5739,2023,West Ham,Premier League,Thilo Kehrer,GER,DF,25.0,2230,0,2,2,0.5,15.0,60.0,29.0,8,1,24,16.0,34,8.0,117.0,36.0,83.4,57.1,8.0,4.0,59.0,1.0
5740,2023,West Ham,Premier League,Manuel Lanzini,ARG,"MF,FW",29.0,252,1,0,1,0.5,2.0,19.0,6.0,3,1,2,2.0,2,1.0,21.0,1.0,83.4,64.7,1.0,3.0,13.0,0.0
5741,2023,West Ham,Premier League,Divin Mubama,ENG,FW,17.0,38,0,0,0,0.0,0.0,0.0,1.0,0,0,1,0.0,0,1.0,1.0,2.0,62.5,100.0,1.0,0.0,0.0,0.0
5742,2023,West Ham,Premier League,Angelo Ogbonna,ITA,DF,34.0,1237,0,0,0,0.3,0.0,11.0,2.0,3,0,4,11.0,17,0.0,61.0,35.0,80.0,51.6,3.0,1.0,8.0,0.0
5743,2023,West Ham,Premier League,Emerson Palmieri,ITA,DF,27.0,1320,1,0,1,0.8,39.0,45.0,57.0,11,5,14,17.0,15,6.0,66.0,18.0,78.5,40.5,13.0,11.0,37.0,4.0
5744,2023,West Ham,Premier League,Lucas Paquetá,BRA,MF,24.0,2151,4,3,7,4.4,25.0,147.0,63.0,52,14,53,41.0,16,35.0,144.0,36.0,78.4,65.4,32.0,30.0,98.0,3.0
5745,2023,West Ham,Premier League,Declan Rice,ENG,MF,23.0,3273,4,1,5,2.4,89.0,240.0,37.0,35,8,38,45.0,63,37.0,334.0,37.0,86.5,68.8,37.0,13.0,233.0,3.0
5746,2023,West Ham,Premier League,Gianluca Scamacca,ITA,FW,23.0,926,3,0,3,2.5,13.0,17.0,48.0,30,10,5,3.0,4,7.0,23.0,17.0,66.7,81.0,13.0,5.0,14.0,1.0
5747,2023,West Ham,Premier League,Tomáš Souček,CZE,MF,27.0,2815,2,3,5,4.0,11.0,88.0,52.0,34,13,37,42.0,53,2.0,143.0,114.0,71.3,62.3,15.0,11.0,67.0,6.0
5748,2023,West Ham,Premier League,Kurt Zouma,FRA,DF,27.0,1989,2,0,2,2.2,3.0,31.0,1.0,19,5,4,17.0,30,2.0,84.0,55.0,84.4,61.2,1.0,2.0,19.0,0.0
5749,2023,Wolfsburg,Bundesliga,Lukáš Ambros,CZE,MF,18.0,17,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
5750,2023,Wolfsburg,Bundesliga,Maximilian Arnold,GER,MF,28.0,2767,5,3,8,5.0,29.0,150.0,19.0,29,12,31,34.0,26,8.0,225.0,30.0,77.3,55.1,43.0,19.0,115.0,2.0
5751,2023,Wolfsburg,Bundesliga,Ridle Baku,GER,"DF,FW",24.0,2580,5,3,8,2.9,50.0,126.0,157.0,28,12,26,44.0,21,23.0,156.0,22.0,78.4,59.9,28.0,37.0,116.0,14.0
5752,2023,Wolfsburg,Bundesliga,Sebastiaan Bornauw,BEL,DF,23.0,1928,1,0,1,0.4,6.0,85.0,6.0,4,3,17,27.0,31,2.0,112.0,51.0,86.1,58.5,1.0,0.0,67.0,0.0
5753,2023,Wolfsburg,Bundesliga,Josip Brekalo,CRO,"MF,FW",24.0,271,0,1,1,0.1,9.0,13.0,17.0,2,1,1,0.0,2,5.0,14.0,0.0,69.6,55.0,5.0,4.0,10.0,0.0
5754,2023,Wolfsburg,Bundesliga,Koen Casteels,BEL,GK,30.0,3060,0,1,1,0.1,0.0,2.0,0.0,1,0,0,0.0,1,0.0,63.0,4.0,77.0,58.6,1.0,0.0,40.0,0.0
5755,2023,Wolfsburg,Bundesliga,Nicolas Cozza,FRA,DF,23.0,100,0,0,0,0.0,2.0,4.0,2.0,0,0,3,3.0,0,0.0,6.0,1.0,75.0,33.3,0.0,0.0,3.0,0.0
5756,2023,Wolfsburg,Bundesliga,Kilian Fischer,GER,"DF,FW",21.0,502,0,0,0,0.3,6.0,23.0,21.0,3,1,6,6.0,5,3.0,24.0,2.0,81.7,61.3,5.0,4.0,19.0,4.0
5757,2023,Wolfsburg,Bundesliga,Bartol Franjić,CRO,MF,22.0,227,0,1,1,0.3,3.0,4.0,1.0,2,2,2,4.0,5,1.0,12.0,5.0,77.2,57.1,2.0,1.0,6.0,0.0
5758,2023,Wolfsburg,Bundesliga,Yannick Gerhardt,GER,MF,28.0,1866,6,4,10,5.7,12.0,82.0,88.0,27,13,15,26.0,7,4.0,87.0,22.0,74.6,47.6,20.0,13.0,63.0,3.0
5759,2023,Wolfsburg,Bundesliga,Josuha Guilavogui,FRA,"DF,MF",31.0,1180,1,0,1,0.5,4.0,64.0,6.0,6,1,11,19.0,23,3.0,95.0,43.0,84.2,68.8,4.0,6.0,63.0,0.0
5760,2023,Wolfsburg,Bundesliga,Jakub Kamiński,POL,"FW,DF",20.0,2058,4,2,6,5.0,47.0,78.0,171.0,39,14,25,37.0,8,28.0,98.0,13.0,74.2,53.6,28.0,39.0,30.0,5.0
5761,2023,Wolfsburg,Bundesliga,Max Kruse,GER,"MF,FW",34.0,272,0,0,0,0.7,4.0,7.0,30.0,9,2,1,2.0,0,2.0,9.0,6.0,74.4,75.0,3.0,3.0,4.0,1.0
5762,2023,Wolfsburg,Bundesliga,Maxence Lacroix,FRA,DF,22.0,1627,1,0,1,0.5,15.0,83.0,4.0,4,1,13,22.0,26,7.0,85.0,50.0,86.9,65.3,3.0,0.0,71.0,0.0
5763,2023,Wolfsburg,Bundesliga,Omar Marmoush,EGY,FW,23.0,1476,5,1,6,6.1,36.0,51.0,160.0,48,16,10,21.0,7,38.0,74.0,43.0,65.3,58.3,11.0,14.0,29.0,1.0
5764,2023,Wolfsburg,Bundesliga,Felix Nmecha,GER,MF,21.0,1836,3,5,8,2.7,23.0,86.0,54.0,37,9,24,26.0,25,26.0,117.0,44.0,75.6,61.0,20.0,11.0,70.0,1.0
5765,2023,Wolfsburg,Bundesliga,Lukas Nmecha,GER,FW,23.0,899,4,0,4,3.0,15.0,18.0,70.0,22,7,3,5.0,3,10.0,19.0,17.0,66.2,71.4,6.0,5.0,17.0,0.0
5766,2023,Wolfsburg,Bundesliga,Paulo Otávio,BRA,DF,27.0,2041,0,5,5,0.8,41.0,98.0,84.0,19,1,46,42.0,30,22.0,110.0,27.0,73.9,44.2,23.0,28.0,69.0,17.0
5767,2023,Wolfsburg,Bundesliga,Kevin Paredes,USA,"FW,MF",19.0,529,1,3,4,0.2,24.0,29.0,40.0,4,2,9,7.0,6,4.0,38.0,3.0,75.4,44.4,13.0,16.0,15.0,5.0
5768,2023,Wolfsburg,Bundesliga,Dženan Pejčinović,GER,FW,17.0,11,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5769,2023,Wolfsburg,Bundesliga,Maximilian Philipp,GER,FW,28.0,116,0,0,0,0.1,3.0,1.0,6.0,1,1,1,1.0,0,0.0,3.0,1.0,64.3,22.2,1.0,1.0,1.0,0.0
5770,2023,Wolfsburg,Bundesliga,Jérôme Roussillon,FRA,"MF,DF",29.0,22,0,0,0,0.0,0.0,0.0,2.0,0,0,0,0.0,0,0.0,2.0,1.0,42.9,0.0,1.0,0.0,0.0,0.0
5771,2023,Wolfsburg,Bundesliga,Mattias Svanberg,SWE,"MF,FW",23.0,1835,4,6,10,4.4,29.0,74.0,85.0,30,10,16,27.0,21,17.0,97.0,20.0,69.5,51.4,27.0,23.0,34.0,6.0
5772,2023,Wolfsburg,Bundesliga,Micky van de Ven,NED,DF,21.0,2970,1,1,2,1.3,43.0,111.0,23.0,16,1,30,42.0,26,19.0,195.0,35.0,87.7,61.4,6.0,5.0,98.0,0.0
5773,2023,Wolfsburg,Bundesliga,Aster Vranckx,BEL,MF,19.0,8,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,3.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0
5774,2023,Wolfsburg,Bundesliga,Luca Waldschmidt,GER,"FW,MF",26.0,523,4,0,4,3.5,5.0,12.0,26.0,10,5,2,6.0,3,1.0,21.0,1.0,76.5,36.4,1.0,2.0,9.0,0.0
5775,2023,Wolfsburg,Bundesliga,Patrick Wimmer,AUT,"FW,MF",21.0,1648,4,8,12,4.4,42.0,64.0,133.0,31,14,26,27.0,15,26.0,91.0,22.0,60.8,34.2,37.0,30.0,23.0,8.0
5776,2023,Wolfsburg,Bundesliga,Jonas Wind,DEN,FW,23.0,1291,6,0,6,5.2,7.0,41.0,89.0,29,10,6,14.0,1,7.0,43.0,61.0,66.6,50.0,14.0,11.0,37.0,0.0
5777,2023,Wolves,Premier League,Rayan Aït-Nouri,ALG,DF,21.0,1076,1,0,1,0.7,30.0,43.0,76.0,10,5,20,3.0,9,28.0,61.0,14.0,81.3,62.5,7.0,14.0,29.0,5.0
5778,2023,Wolves,Premier League,Daniel Bentley,ENG,GK,29.0,180,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,1.0,0.0,76.3,44.1,0.0,0.0,0.0,0.0
5779,2023,Wolves,Premier League,Hugo Bueno,ESP,DF,19.0,1310,0,1,1,0.2,52.0,39.0,64.0,4,1,16,14.0,10,14.0,90.0,10.0,80.6,35.2,16.0,10.0,24.0,6.0
5780,2023,Wolves,Premier League,Chem Campbell,WAL,"FW,MF",19.0,74,0,0,0,0.1,2.0,4.0,10.0,2,0,1,2.0,1,3.0,4.0,2.0,71.9,0.0,0.0,0.0,2.0,0.0
5781,2023,Wolves,Premier League,Jonny Castro,ESP,DF,28.0,1261,1,0,1,0.3,24.0,70.0,46.0,9,2,15,26.0,14,14.0,91.0,15.0,84.3,71.0,5.0,10.0,60.0,2.0
5782,2023,Wolves,Premier League,Nathan Collins,IRL,DF,21.0,1814,0,0,0,0.2,11.0,64.0,5.0,3,0,15,35.0,21,7.0,96.0,37.0,88.0,67.9,2.0,2.0,68.0,0.0
5783,2023,Wolves,Premier League,Diego Costa,ESP,FW,33.0,1241,1,0,1,3.2,19.0,13.0,60.0,28,14,1,6.0,2,5.0,25.0,30.0,71.5,40.0,11.0,4.0,9.0,0.0
5784,2023,Wolves,Premier League,Matheus Cunha,BRA,FW,23.0,965,2,0,2,2.0,16.0,14.0,43.0,26,7,4,15.0,9,26.0,50.0,7.0,73.1,52.9,7.0,3.0,5.0,0.0
5785,2023,Wolves,Premier League,Craig Dawson,ENG,DF,32.0,1414,1,0,1,1.0,5.0,44.0,1.0,11,2,6,31.0,12,3.0,75.0,34.0,84.2,63.2,1.0,3.0,51.0,0.0
5786,2023,Wolves,Premier League,Leander Dendoncker,BEL,MF,27.0,214,0,0,0,0.7,1.0,6.0,3.0,3,2,2,2.0,9,1.0,16.0,2.0,86.9,100.0,2.0,1.0,4.0,1.0
5787,2023,Wolves,Premier League,Morgan Gibbs-White,ENG,"FW,MF",22.0,180,0,0,0,0.7,4.0,12.0,12.0,3,1,1,2.0,1,2.0,14.0,2.0,78.9,77.8,1.0,1.0,10.0,0.0
5788,2023,Wolves,Premier League,João Gomes,BRA,MF,21.0,653,1,0,1,0.3,7.0,19.0,8.0,4,2,13,12.0,4,8.0,59.0,7.0,77.6,58.3,5.0,0.0,18.0,0.0
5789,2023,Wolves,Premier League,Toti Gomes,POR,DF,23.0,984,1,0,1,0.4,4.0,27.0,23.0,5,2,9,16.0,11,9.0,61.0,17.0,82.9,52.8,4.0,8.0,27.0,4.0
5790,2023,Wolves,Premier League,Gonçalo Guedes,POR,"FW,MF",25.0,707,1,1,2,1.2,20.0,16.0,54.0,19,6,6,4.0,1,5.0,34.0,7.0,68.7,50.0,9.0,8.0,11.0,2.0
5791,2023,Wolves,Premier League,Hwang Hee-chan,KOR,"FW,MF",26.0,1130,3,1,4,2.9,25.0,30.0,60.0,18,7,9,18.0,5,13.0,45.0,7.0,76.4,62.5,10.0,10.0,9.0,1.0
5792,2023,Wolves,Premier League,Joseph Hodge,IRL,MF,19.0,175,0,0,0,0.3,1.0,8.0,5.0,2,0,2,5.0,0,0.0,13.0,1.0,80.0,62.5,1.0,1.0,9.0,0.0
5793,2023,Wolves,Premier League,Raúl Jiménez,MEX,FW,31.0,846,0,1,1,2.6,5.0,14.0,45.0,20,9,6,9.0,0,5.0,21.0,24.0,70.7,55.6,8.0,7.0,8.0,1.0
5794,2023,Wolves,Premier League,Sasa Kalajdzic,AUT,FW,25.0,45,0,0,0,0.3,0.0,0.0,1.0,1,0,0,0.0,1,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
5795,2023,Wolves,Premier League,Max Kilman,ENG,DF,25.0,3307,0,0,0,1.3,30.0,127.0,5.0,14,0,20,70.0,19,19.0,219.0,86.0,83.0,49.2,4.0,7.0,133.0,2.0
5796,2023,Wolves,Premier League,Dexter Lembikisa,JAM,DF,18.0,23,0,0,0,0.0,2.0,3.0,3.0,0,0,0,0.0,0,0.0,2.0,0.0,76.9,0.0,0.0,0.0,2.0,0.0
5797,2023,Wolves,Premier League,Mario Lemina,GAB,MF,28.0,1299,0,1,1,0.3,6.0,42.0,9.0,9,2,24,26.0,14,11.0,91.0,17.0,86.9,70.8,3.0,5.0,31.0,1.0
5798,2023,Wolves,Premier League,João Moutinho,POR,MF,35.0,1780,0,2,2,1.3,23.0,132.0,32.0,16,3,30,22.0,18,8.0,106.0,8.0,80.4,61.9,36.0,23.0,105.0,4.0
5799,2023,Wolves,Premier League,Pedro Neto,POR,"FW,MF",22.0,964,0,0,0,1.1,37.0,24.0,111.0,17,3,6,5.0,4,18.0,51.0,0.0,74.0,50.0,20.0,9.0,13.0,4.0
5800,2023,Wolves,Premier League,Rúben Neves,POR,MF,25.0,3019,6,1,7,5.2,28.0,218.0,18.0,63,13,43,59.0,50,20.0,237.0,25.0,82.1,65.8,32.0,15.0,202.0,1.0
5801,2023,Wolves,Premier League,Matheus Nunes,POR,MF,23.0,2467,1,1,2,2.4,59.0,84.0,129.0,28,9,43,35.0,16,44.0,154.0,22.0,79.6,68.8,27.0,19.0,70.0,7.0
5802,2023,Wolves,Premier League,Daniel Podence,POR,"FW,MF",26.0,1771,6,0,6,3.9,43.0,95.0,148.0,43,17,17,19.0,7,24.0,87.0,6.0,67.1,56.7,36.0,39.0,35.0,7.0
5803,2023,Wolves,Premier League,Connor Ronan,IRL,MF,24.0,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,3.0,0.0
5804,2023,Wolves,Premier League,José Sá,POR,GK,29.0,3240,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.0,45.0,6.0,69.8,34.9,0.0,0.0,10.0,0.0
5805,2023,Wolves,Premier League,Pablo Sarabia,ESP,"FW,MF",30.0,765,1,0,1,3.1,17.0,41.0,54.0,20,5,6,7.0,2,2.0,42.0,3.0,69.0,37.3,11.0,15.0,26.0,4.0
5806,2023,Wolves,Premier League,Nélson Semedo,POR,DF,28.0,2632,0,1,1,0.4,50.0,110.0,147.0,9,0,42,42.0,29,33.0,167.0,30.0,80.8,46.8,11.0,15.0,103.0,5.0
5807,2023,Wolves,Premier League,Adama Traoré,ESP,"FW,MF",26.0,1496,2,1,3,1.4,85.0,36.0,157.0,19,7,7,8.0,3,56.0,66.0,39.0,65.8,54.3,24.0,22.0,17.0,14.0
5808,2023,Wolves,Premier League,Boubacar Traoré,MLI,MF,20.0,411,0,1,1,0.1,4.0,8.0,2.0,3,0,5,4.0,7,4.0,27.0,7.0,79.2,54.5,1.0,1.0,16.0,0.0
5809,2024,Alavés,La Liga,Abdel Abqar,MAR,DF,24.0,2312,0,0,0,0.5,7.0,49.0,1.0,10,3,19,31.0,23,3.0,109.0,39.0,72.6,44.0,3.0,2.0,61.0,0.0
5810,2024,Alavés,La Liga,Carlos Benavídez,URU,MF,25.0,1136,3,1,4,1.0,9.0,60.0,5.0,14,7,35,13.0,19,2.0,72.0,35.0,69.9,44.0,6.0,9.0,45.0,0.0
5811,2024,Alavés,La Liga,Antonio Blanco,ESP,MF,23.0,2426,0,1,1,0.8,20.0,133.0,22.0,20,3,36,25.0,35,19.0,160.0,21.0,77.0,56.5,20.0,19.0,100.0,8.0
5812,2024,Alavés,La Liga,Rubén Duarte,ESP,DF,27.0,1878,2,1,3,0.7,16.0,81.0,39.0,15,5,20,21.0,23,3.0,93.0,27.0,68.4,40.4,17.0,15.0,58.0,10.0
5813,2024,Alavés,La Liga,Andoni Gorosabel,ESP,DF,26.0,2854,1,0,1,0.7,58.0,117.0,121.0,15,6,42,24.0,28,25.0,164.0,25.0,79.7,55.0,15.0,32.0,57.0,10.0
5814,2024,Alavés,La Liga,Ander Guevara,ESP,MF,26.0,2932,1,0,1,0.7,53.0,187.0,37.0,16,2,32,34.0,13,19.0,218.0,45.0,75.5,60.7,21.0,21.0,167.0,2.0
5815,2024,Alavés,La Liga,Jon Guridi,ESP,MF,28.0,2678,3,4,7,4.0,30.0,117.0,92.0,36,8,24,23.0,22,14.0,131.0,45.0,77.5,61.5,32.0,23.0,67.0,4.0
5816,2024,Alavés,La Liga,Ianis Hagi,ROU,"MF,FW",24.0,804,0,2,2,2.8,17.0,32.0,58.0,26,8,12,8.0,5,14.0,33.0,13.0,64.5,47.7,24.0,12.0,21.0,4.0
5817,2024,Alavés,La Liga,Jon Karrikaburu,ESP,"MF,FW",20.0,16,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,2.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0
5818,2024,Alavés,La Liga,Kiké,ESP,"FW,MF",33.0,1423,3,2,5,7.7,18.0,32.0,97.0,56,23,4,16.0,1,15.0,52.0,50.0,66.4,57.9,18.0,8.0,15.0,2.0
5819,2024,Alavés,La Liga,Javi López,ESP,DF,21.0,2386,1,3,4,0.9,53.0,92.0,120.0,18,3,12,25.0,10,41.0,123.0,28.0,68.6,41.2,14.0,21.0,63.0,16.0
5820,2024,Alavés,La Liga,Rafa Marín,ESP,DF,21.0,2443,0,0,0,0.7,13.0,77.0,6.0,13,3,20,34.0,33,3.0,117.0,56.0,82.5,60.2,5.0,2.0,71.0,0.0
